Age,Gender,Gender_Encoded,Height,Weight,Status_Gizi
8.0,L,1,126.5,26.6,Normal
12.0,L,1,147.5,42.1,Overweight
6.0,L,1,114.6,19.2,Normal
9.0,P,0,133.0,27.2,Normal
9.0,P,0,127.7,27.6,Normal
11.0,L,1,141.0,38.4,Overweight
10.0,P,0,132.3,27.4,Normal
12.0,L,1,142.2,40.4,Overweight
11.0,P,0,140.8,36.7,Overweight
11.0,L,1,142.6,37.8,Overweight
7.0,L,1,118.9,23.3,Normal
12.0,L,1,144.8,39.1,Overweight
7.0,P,0,120.0,19.5,Underweight
9.0,P,0,126.1,27.6,Normal
7.0,L,1,113.2,23.7,Overweight
10.0,P,0,134.4,26.9,Normal
6.0,P,0,112.5,17.5,Underweight
6.0,L,1,115.6,22.0,Normal
6.0,L,1,113.8,22.0,Normal
8.0,L,1,118.2,24.8,Normal
7.0,L,1,119.9,19.1,Underweight
9.0,P,0,126.1,29.9,Overweight
12.0,L,1,142.7,34.9,Normal
9.0,P,0,127.7,25.9,Normal
6.0,L,1,115.1,22.0,Normal
9.0,L,1,131.1,28.7,Normal
8.0,L,1,125.1,25.9,Normal
8.0,L,1,121.6,24.7,Normal
11.0,P,0,140.6,34.4,Normal
10.0,L,1,138.5,32.8,Normal
9.0,L,1,133.0,28.4,Normal
11.0,L,1,144.4,35.2,Normal
12.0,P,0,148.6,35.6,Normal
6.0,L,1,117.4,20.8,Normal
6.0,P,0,110.0,21.7,Normal
9.0,L,1,131.6,24.4,Normal
11.0,P,0,146.8,35.0,Normal
10.0,L,1,135.7,30.4,Normal
11.0,L,1,147.0,34.4,Normal
7.0,P,0,115.7,22.7,Normal
10.0,L,1,138.6,32.0,Normal
9.0,P,0,133.0,26.8,Normal
6.0,L,1,114.7,17.6,Underweight
6.0,P,0,115.2,22.0,Normal
11.0,L,1,141.1,38.5,Overweight
6.0,P,0,117.8,22.0,Normal
11.0,P,0,138.3,39.1,Overweight
8.0,L,1,123.2,26.2,Normal
9.0,L,1,128.2,30.7,Overweight
10.0,P,0,137.7,32.1,Normal
8.0,P,0,120.7,21.3,Normal
11.0,L,1,142.7,36.6,Normal
11.0,P,0,143.3,36.6,Normal
8.0,L,1,120.6,26.4,Overweight
11.0,P,0,136.8,34.2,Overweight
12.0,P,0,142.4,37.3,Overweight
8.0,P,0,119.6,27.4,Overweight
6.0,L,1,111.9,21.2,Normal
8.0,L,1,123.7,23.1,Normal
8.0,P,0,124.9,23.0,Normal
6.0,P,0,118.0,19.3,Underweight
11.0,L,1,136.2,33.9,Overweight
11.0,P,0,140.9,35.9,Overweight
9.0,P,0,127.2,29.6,Overweight
11.0,L,1,143.9,35.6,Normal
9.0,P,0,126.2,32.5,Overweight
7.0,L,1,116.1,20.9,Normal
10.0,P,0,132.6,31.6,Normal
9.0,L,1,127.1,27.2,Normal
12.0,P,0,146.2,37.5,Normal
8.0,L,1,122.8,29.0,Overweight
6.0,P,0,110.0,19.3,Normal
11.0,P,0,142.7,34.2,Normal
12.0,L,1,147.0,34.8,Normal
9.0,L,1,126.3,28.5,Normal
11.0,P,0,141.1,35.2,Normal
10.0,L,1,133.5,31.7,Normal
9.0,P,0,131.2,26.9,Normal
11.0,P,0,139.9,33.9,Normal
7.0,P,0,117.3,19.2,Underweight
6.0,L,1,110.9,22.0,Normal
9.0,P,0,131.3,27.2,Normal
9.0,P,0,125.6,27.2,Normal
6.0,P,0,114.6,20.7,Normal
11.0,L,1,143.0,33.2,Normal
8.0,L,1,121.5,24.2,Normal
8.0,L,1,121.7,23.7,Normal
10.0,P,0,132.6,28.7,Normal
10.0,L,1,133.2,28.0,Normal
8.0,P,0,124.1,24.5,Normal
9.0,L,1,128.0,31.3,Overweight
11.0,L,1,138.6,33.4,Normal
10.0,L,1,131.2,28.1,Normal
9.0,P,0,125.8,32.8,Overweight
8.0,L,1,121.0,26.3,Normal
12.0,L,1,148.2,34.5,Normal
9.0,L,1,125.6,26.5,Normal
12.0,P,0,149.3,37.0,Normal
12.0,P,0,144.6,42.8,Overweight
8.0,L,1,125.0,22.4,Normal
7.0,P,0,120.2,22.2,Normal
11.0,L,1,142.6,30.4,Normal
9.0,P,0,129.9,25.9,Normal
8.0,L,1,122.9,25.2,Normal
8.0,L,1,128.0,24.1,Normal
11.0,L,1,145.8,31.9,Normal
10.0,L,1,131.1,30.1,Normal
10.0,L,1,134.1,36.0,Overweight
10.0,L,1,133.1,29.1,Normal
8.0,P,0,118.4,23.4,Normal
10.0,P,0,135.2,29.7,Normal
8.0,P,0,121.2,25.4,Normal
12.0,P,0,141.7,38.5,Overweight
10.0,P,0,133.9,30.4,Normal
9.0,P,0,128.9,28.5,Normal
8.0,L,1,123.7,23.4,Normal
8.0,P,0,122.7,23.2,Normal
6.0,L,1,116.3,18.1,Underweight
12.0,L,1,143.7,39.4,Overweight
7.0,P,0,121.4,20.8,Normal
9.0,P,0,127.2,26.7,Normal
9.0,L,1,124.5,24.1,Normal
8.0,L,1,123.0,21.1,Underweight
12.0,P,0,148.2,38.9,Normal
6.0,P,0,113.7,21.2,Normal
11.0,P,0,137.4,35.7,Overweight
10.0,P,0,131.2,32.6,Overweight
10.0,L,1,139.0,30.9,Normal
12.0,P,0,151.4,42.7,Overweight
10.0,P,0,132.0,30.7,Normal
12.0,P,0,151.6,38.6,Normal
6.0,P,0,110.0,17.6,Normal
11.0,P,0,142.1,38.2,Overweight
10.0,L,1,133.1,32.9,Overweight
7.0,P,0,117.3,19.8,Normal
9.0,L,1,125.3,22.0,Normal
12.0,L,1,146.5,40.1,Overweight
6.0,L,1,111.8,20.6,Normal
12.0,P,0,145.9,38.1,Normal
11.0,L,1,137.4,33.8,Normal
7.0,P,0,116.1,21.6,Normal
6.0,P,0,113.6,21.9,Normal
11.0,L,1,141.1,42.7,Overweight
9.0,P,0,125.4,29.3,Overweight
11.0,L,1,141.1,37.0,Overweight
10.0,L,1,135.8,33.5,Overweight
6.0,P,0,115.9,20.4,Normal
6.0,L,1,114.2,19.9,Normal
10.0,L,1,132.2,33.8,Overweight
9.0,L,1,125.4,28.0,Normal
9.0,P,0,124.1,30.9,Overweight
6.0,L,1,110.4,17.0,Underweight
7.0,P,0,118.1,18.8,Underweight
10.0,L,1,136.4,31.4,Normal
10.0,P,0,132.9,31.6,Normal
9.0,L,1,130.7,26.0,Normal
6.0,L,1,116.6,18.8,Underweight
11.0,L,1,135.7,35.3,Overweight
10.0,L,1,134.6,26.9,Normal
10.0,L,1,134.7,28.2,Normal
9.0,P,0,128.3,30.3,Overweight
6.0,L,1,116.7,21.5,Normal
11.0,P,0,139.1,30.3,Normal
7.0,L,1,114.9,21.5,Normal
8.0,P,0,122.7,27.3,Overweight
8.0,L,1,123.5,27.2,Normal
11.0,P,0,139.7,36.7,Overweight
10.0,P,0,137.9,32.7,Normal
7.0,P,0,122.9,25.0,Normal
6.0,L,1,118.0,21.8,Normal
8.0,P,0,126.7,29.0,Overweight
8.0,L,1,120.6,25.4,Normal
12.0,L,1,142.2,37.9,Overweight
11.0,P,0,138.5,36.1,Overweight
9.0,P,0,129.9,32.7,Overweight
6.0,L,1,116.6,18.1,Underweight
6.0,L,1,115.8,22.0,Normal
12.0,P,0,142.5,40.4,Overweight
10.0,P,0,129.0,35.1,Overweight
9.0,P,0,127.7,28.3,Normal
6.0,P,0,115.1,17.0,Underweight
10.0,L,1,131.8,31.2,Normal
8.0,P,0,120.9,21.9,Normal
6.0,P,0,117.1,18.1,Underweight
11.0,L,1,140.3,33.8,Normal
8.0,P,0,124.0,25.3,Normal
10.0,P,0,130.3,32.2,Overweight
11.0,L,1,142.6,32.8,Normal
10.0,L,1,131.9,33.7,Overweight
9.0,P,0,130.7,33.5,Overweight
12.0,L,1,140.0,39.2,Overweight
6.0,L,1,113.2,17.0,Underweight
6.0,P,0,114.3,17.0,Underweight
8.0,P,0,123.3,24.6,Normal
7.0,L,1,116.5,23.4,Normal
10.0,L,1,135.3,28.7,Normal
7.0,L,1,118.0,21.0,Normal
6.0,P,0,112.6,17.0,Underweight
6.0,P,0,116.1,20.3,Normal
7.0,L,1,123.0,23.2,Normal
6.0,P,0,116.9,20.7,Normal
12.0,P,0,150.1,40.8,Overweight
8.0,P,0,119.0,23.9,Normal
12.0,P,0,140.9,37.3,Normal
12.0,P,0,148.5,35.7,Normal
11.0,P,0,140.2,40.8,Overweight
12.0,L,1,146.3,40.6,Overweight
11.0,L,1,143.0,40.0,Overweight
11.0,P,0,142.2,39.0,Overweight
9.0,L,1,129.8,24.3,Normal
11.0,P,0,143.1,36.0,Normal
12.0,P,0,149.4,36.0,Normal
11.0,L,1,139.1,30.4,Normal
7.0,P,0,113.3,25.0,Overweight
11.0,P,0,139.0,36.0,Overweight
10.0,P,0,131.1,25.1,Normal
8.0,P,0,122.3,20.1,Underweight
12.0,L,1,144.7,41.3,Overweight
9.0,P,0,126.5,25.3,Normal
7.0,P,0,121.1,24.1,Normal
10.0,P,0,129.9,37.2,Obesity
7.0,L,1,118.1,22.1,Normal
11.0,L,1,141.3,36.2,Overweight
7.0,L,1,117.4,18.0,Underweight
9.0,L,1,124.5,28.8,Overweight
8.0,L,1,122.0,20.6,Underweight
12.0,P,0,144.9,39.2,Overweight
7.0,L,1,113.0,21.8,Normal
6.0,L,1,114.9,22.0,Normal
7.0,L,1,123.0,25.0,Normal
9.0,P,0,130.3,31.6,Overweight
6.0,P,0,118.0,17.3,Underweight
9.0,P,0,125.3,29.2,Overweight
7.0,P,0,121.1,20.3,Underweight
11.0,P,0,140.6,42.8,Overweight
6.0,L,1,116.8,20.9,Normal
8.0,P,0,124.0,21.5,Underweight
7.0,L,1,117.7,21.5,Normal
12.0,L,1,147.2,36.9,Normal
7.0,P,0,119.0,18.0,Underweight
7.0,P,0,119.0,22.6,Normal
8.0,P,0,124.8,23.8,Normal
8.0,P,0,120.5,20.0,Underweight
7.0,L,1,119.4,18.0,Underweight
6.0,L,1,114.7,21.6,Normal
9.0,P,0,124.8,23.6,Normal
10.0,P,0,134.9,32.9,Overweight
6.0,L,1,113.1,21.9,Normal
10.0,P,0,135.5,25.6,Underweight
10.0,P,0,137.1,31.0,Normal
6.0,L,1,110.0,17.0,Normal
11.0,L,1,141.3,31.0,Normal
11.0,L,1,143.0,38.6,Overweight
12.0,L,1,147.6,41.2,Overweight
7.0,L,1,117.3,25.0,Overweight
6.0,L,1,110.8,17.5,Normal
8.0,P,0,125.2,24.5,Normal
7.0,P,0,122.4,19.1,Underweight
11.0,P,0,140.5,39.7,Overweight
12.0,L,1,140.0,38.6,Overweight
11.0,P,0,141.6,34.4,Normal
10.0,P,0,134.1,27.7,Normal
8.0,P,0,125.6,24.9,Normal
7.0,L,1,116.3,25.0,Overweight
10.0,P,0,136.5,37.3,Overweight
12.0,P,0,146.8,39.7,Overweight
11.0,P,0,136.5,38.4,Overweight
10.0,L,1,130.7,34.9,Overweight
6.0,P,0,113.4,17.9,Underweight
11.0,L,1,141.1,43.0,Overweight
6.0,L,1,114.5,22.0,Normal
9.0,P,0,131.3,23.1,Underweight
11.0,P,0,144.0,33.3,Normal
8.0,L,1,123.7,28.5,Overweight
8.0,L,1,122.2,24.5,Normal
8.0,P,0,124.7,22.7,Normal
7.0,P,0,121.6,25.0,Normal
11.0,P,0,139.4,37.1,Overweight
11.0,P,0,135.3,40.2,Overweight
11.0,L,1,141.8,36.9,Overweight
12.0,P,0,143.0,34.5,Normal
10.0,L,1,138.5,38.0,Overweight
10.0,L,1,136.8,29.5,Normal
6.0,P,0,113.9,17.0,Underweight
12.0,L,1,147.6,37.7,Normal
12.0,L,1,148.8,42.0,Overweight
6.0,P,0,112.3,22.0,Normal
8.0,L,1,121.8,28.6,Overweight
6.0,P,0,114.4,21.3,Normal
6.0,L,1,113.5,21.8,Normal
7.0,P,0,118.5,25.0,Normal
9.0,P,0,129.0,29.1,Normal
10.0,P,0,133.5,29.4,Normal
9.0,L,1,125.8,27.1,Normal
9.0,L,1,123.0,26.4,Normal
6.0,L,1,114.2,20.3,Normal
6.0,L,1,115.5,21.2,Normal
10.0,P,0,133.0,31.0,Normal
12.0,P,0,149.0,41.7,Overweight
9.0,P,0,131.4,25.8,Normal
9.0,L,1,128.5,28.1,Normal
6.0,P,0,116.9,17.1,Underweight
12.0,P,0,146.6,38.1,Normal
10.0,P,0,135.0,25.0,Underweight
12.0,L,1,150.4,33.7,Normal
12.0,L,1,147.0,39.1,Overweight
8.0,P,0,124.2,24.3,Normal
11.0,L,1,140.6,37.8,Overweight
8.0,P,0,120.6,27.6,Overweight
12.0,L,1,145.3,37.0,Normal
12.0,L,1,146.8,34.9,Normal
11.0,L,1,143.1,38.4,Overweight
6.0,P,0,114.3,20.9,Normal
9.0,P,0,124.6,28.9,Overweight
10.0,L,1,134.3,32.3,Normal
7.0,L,1,119.6,20.9,Normal
11.0,P,0,143.2,35.0,Normal
12.0,P,0,151.1,38.7,Normal
12.0,P,0,149.0,35.0,Normal
6.0,L,1,117.6,17.0,Underweight
12.0,P,0,146.9,37.5,Normal
7.0,L,1,114.7,22.8,Normal
10.0,L,1,131.2,30.2,Normal
8.0,P,0,122.5,23.2,Normal
10.0,P,0,131.7,30.2,Normal
12.0,P,0,148.5,40.7,Overweight
6.0,L,1,115.0,17.7,Underweight
10.0,P,0,132.8,32.6,Overweight
9.0,L,1,127.2,22.9,Normal
12.0,L,1,143.6,40.6,Overweight
10.0,P,0,136.7,32.5,Normal
9.0,P,0,127.1,28.6,Normal
8.0,L,1,121.3,25.4,Normal
7.0,L,1,119.7,18.0,Underweight
7.0,L,1,118.2,20.6,Normal
7.0,P,0,117.9,22.3,Normal
12.0,L,1,143.1,39.3,Overweight
8.0,L,1,122.5,22.8,Normal
10.0,L,1,131.2,28.4,Normal
6.0,L,1,115.8,17.0,Underweight
8.0,L,1,125.4,24.7,Normal
10.0,L,1,133.9,30.6,Normal
10.0,L,1,132.9,34.4,Overweight
6.0,L,1,117.0,18.3,Underweight
11.0,L,1,146.2,35.2,Normal
7.0,P,0,123.0,19.5,Underweight
9.0,P,0,130.3,29.5,Normal
9.0,L,1,123.0,32.3,Overweight
7.0,P,0,119.9,24.7,Normal
11.0,L,1,138.1,36.7,Overweight
12.0,L,1,147.3,40.7,Overweight
9.0,L,1,125.2,28.4,Overweight
7.0,P,0,119.3,20.0,Normal
12.0,L,1,145.2,41.1,Overweight
7.0,P,0,120.2,23.5,Normal
7.0,P,0,114.0,21.9,Normal
12.0,P,0,148.1,36.6,Normal
7.0,L,1,116.3,24.4,Overweight
8.0,L,1,122.9,28.1,Overweight
12.0,P,0,150.9,34.7,Normal
12.0,L,1,143.9,40.2,Overweight
11.0,L,1,139.5,36.9,Overweight
10.0,P,0,134.6,33.1,Overweight
10.0,P,0,135.4,30.1,Normal
11.0,L,1,136.8,36.8,Overweight
9.0,L,1,123.0,23.8,Normal
9.0,L,1,128.6,26.5,Normal
11.0,P,0,141.4,38.7,Overweight
8.0,P,0,124.2,24.9,Normal
8.0,P,0,122.4,20.0,Underweight
8.0,L,1,118.7,21.4,Normal
7.0,P,0,116.3,25.0,Overweight
8.0,P,0,125.7,20.0,Underweight
8.0,L,1,126.1,23.0,Normal
12.0,L,1,143.3,44.1,Overweight
9.0,L,1,130.1,29.9,Normal
10.0,P,0,132.1,35.7,Overweight
9.0,P,0,128.4,22.0,Underweight
9.0,L,1,125.7,28.2,Normal
6.0,L,1,114.1,22.0,Normal
9.0,P,0,132.5,29.1,Normal
11.0,P,0,142.3,33.3,Normal
12.0,L,1,142.9,40.5,Overweight
7.0,L,1,118.3,24.8,Normal
12.0,L,1,146.1,40.6,Overweight
12.0,P,0,147.6,42.0,Overweight
7.0,P,0,123.0,24.5,Normal
11.0,P,0,140.6,41.9,Overweight
9.0,L,1,129.8,25.9,Normal
10.0,L,1,134.9,28.3,Normal
12.0,P,0,146.2,40.0,Overweight
7.0,L,1,118.5,18.8,Underweight
7.0,L,1,117.5,25.0,Overweight
12.0,P,0,150.7,37.9,Normal
9.0,L,1,125.1,26.5,Normal
9.0,L,1,128.3,26.7,Normal
7.0,P,0,119.9,20.8,Normal
9.0,L,1,129.7,28.6,Normal
7.0,L,1,117.6,19.9,Normal
9.0,L,1,130.8,25.4,Normal
8.0,P,0,124.4,26.8,Normal
12.0,L,1,144.6,39.8,Overweight
6.0,L,1,112.6,21.2,Normal
6.0,P,0,113.6,22.0,Normal
9.0,L,1,126.1,26.9,Normal
11.0,P,0,142.0,41.1,Overweight
8.0,P,0,119.8,23.8,Normal
12.0,P,0,144.8,41.5,Overweight
6.0,L,1,115.6,17.1,Underweight
12.0,L,1,145.3,42.3,Overweight
7.0,L,1,114.5,19.4,Normal
7.0,L,1,117.9,20.1,Normal
7.0,L,1,113.0,18.0,Normal
6.0,L,1,115.0,18.9,Normal
10.0,P,0,136.2,27.0,Normal
6.0,P,0,113.7,18.7,Normal
11.0,L,1,145.4,43.0,Overweight
8.0,P,0,126.0,25.0,Normal
12.0,L,1,144.0,38.8,Overweight
12.0,L,1,144.1,39.3,Overweight
11.0,L,1,138.7,35.9,Overweight
9.0,P,0,130.1,28.4,Normal
10.0,L,1,137.0,29.4,Normal
9.0,P,0,125.2,30.0,Overweight
12.0,L,1,146.4,41.3,Overweight
12.0,P,0,144.5,37.0,Normal
7.0,L,1,116.1,19.2,Normal
9.0,P,0,129.1,23.4,Normal
7.0,L,1,117.2,20.9,Normal
9.0,P,0,126.7,26.1,Normal
10.0,P,0,136.6,30.3,Normal
11.0,P,0,139.8,34.3,Normal
8.0,P,0,125.6,20.7,Underweight
12.0,P,0,143.2,37.1,Overweight
6.0,P,0,116.8,18.7,Underweight
10.0,P,0,132.7,34.1,Overweight
9.0,L,1,129.1,26.6,Normal
6.0,P,0,116.8,18.4,Underweight
12.0,L,1,149.0,37.7,Normal
7.0,L,1,117.0,24.9,Overweight
8.0,L,1,125.0,20.0,Underweight
7.0,P,0,116.1,23.6,Normal
8.0,L,1,124.1,23.0,Normal
7.0,P,0,120.0,25.0,Normal
7.0,P,0,116.4,22.2,Normal
12.0,L,1,144.4,41.2,Overweight
7.0,L,1,119.8,25.0,Normal
6.0,P,0,112.9,17.6,Underweight
10.0,P,0,138.2,34.5,Overweight
11.0,L,1,137.4,34.5,Overweight
10.0,P,0,132.5,34.5,Overweight
9.0,L,1,131.4,31.0,Normal
6.0,P,0,111.4,17.0,Underweight
11.0,L,1,142.7,36.2,Normal
8.0,L,1,122.2,21.3,Normal
12.0,L,1,148.2,39.9,Overweight
6.0,P,0,114.9,17.0,Underweight
8.0,P,0,122.0,23.8,Normal
9.0,P,0,123.0,24.4,Normal
10.0,P,0,135.2,27.3,Normal
10.0,L,1,134.1,31.6,Normal
6.0,P,0,111.7,18.2,Normal
9.0,L,1,131.4,33.0,Overweight
10.0,P,0,136.4,33.1,Normal
11.0,L,1,139.6,39.0,Overweight
6.0,P,0,114.8,22.0,Normal
9.0,P,0,128.5,23.1,Normal
12.0,L,1,145.1,41.5,Overweight
6.0,P,0,114.0,22.0,Normal
8.0,L,1,124.1,29.0,Overweight
7.0,L,1,123.0,19.8,Underweight
12.0,P,0,148.2,37.1,Normal
9.0,P,0,125.4,24.7,Normal
6.0,P,0,118.0,17.7,Underweight
12.0,P,0,143.0,43.6,Overweight
9.0,L,1,124.7,27.2,Normal
7.0,L,1,119.0,22.0,Normal
10.0,P,0,136.5,34.0,Overweight
7.0,P,0,115.3,24.0,Overweight
12.0,P,0,146.6,40.6,Overweight
11.0,L,1,141.4,32.9,Normal
7.0,L,1,119.1,18.0,Underweight
7.0,L,1,117.1,18.0,Underweight
7.0,L,1,120.4,19.2,Underweight
12.0,P,0,144.7,41.6,Overweight
10.0,P,0,130.8,34.0,Overweight
9.0,L,1,128.8,26.1,Normal
8.0,L,1,123.9,26.0,Normal
9.0,P,0,126.8,23.8,Normal
7.0,L,1,121.1,18.0,Underweight
10.0,L,1,137.2,29.5,Normal
9.0,P,0,125.9,28.4,Normal
11.0,P,0,143.8,33.8,Normal
12.0,P,0,145.3,34.0,Normal
6.0,P,0,112.9,22.0,Normal
6.0,L,1,112.8,17.0,Underweight
11.0,P,0,143.5,34.5,Normal
6.0,L,1,113.4,17.8,Underweight
6.0,P,0,110.9,21.9,Normal
10.0,P,0,132.8,30.8,Normal
10.0,L,1,133.5,30.5,Normal
10.0,L,1,136.3,31.7,Normal
7.0,P,0,117.1,20.5,Normal
8.0,P,0,125.0,29.0,Overweight
10.0,P,0,133.4,33.5,Overweight
10.0,P,0,136.8,26.6,Normal
6.0,L,1,111.6,22.0,Normal
12.0,L,1,144.6,35.5,Normal
6.0,P,0,113.9,22.0,Normal
9.0,L,1,131.3,28.0,Normal
10.0,P,0,132.3,33.3,Overweight
9.0,L,1,126.7,22.4,Underweight
7.0,L,1,119.0,21.2,Normal
9.0,P,0,126.1,33.4,Overweight
7.0,L,1,117.1,21.9,Normal
11.0,L,1,142.0,35.7,Normal
10.0,L,1,134.9,34.3,Overweight
8.0,P,0,119.7,24.6,Normal
11.0,P,0,135.7,35.4,Overweight
12.0,L,1,148.6,38.1,Normal
9.0,P,0,129.5,28.7,Normal
6.0,L,1,113.8,21.7,Normal
11.0,P,0,142.1,30.8,Normal
12.0,L,1,145.5,39.2,Overweight
7.0,L,1,120.3,20.1,Underweight
12.0,P,0,148.3,38.1,Normal
11.0,P,0,145.9,35.3,Normal
7.0,L,1,121.4,20.6,Underweight
9.0,P,0,127.9,24.7,Normal
12.0,L,1,145.5,43.5,Overweight
11.0,L,1,139.9,35.7,Overweight
10.0,P,0,128.9,32.9,Overweight
8.0,L,1,125.1,27.1,Normal
11.0,L,1,138.1,37.1,Overweight
12.0,P,0,148.1,39.6,Overweight
10.0,P,0,134.8,28.3,Normal
6.0,L,1,112.0,17.7,Normal
12.0,L,1,143.8,38.6,Overweight
6.0,P,0,118.0,20.0,Normal
10.0,L,1,137.9,32.2,Normal
11.0,P,0,139.1,35.0,Overweight
10.0,L,1,131.4,31.1,Overweight
6.0,L,1,114.3,18.8,Normal
6.0,L,1,116.5,17.0,Underweight
7.0,P,0,116.6,22.1,Normal
11.0,L,1,143.4,39.9,Overweight
10.0,L,1,131.4,25.5,Normal
12.0,P,0,143.1,41.5,Overweight
9.0,L,1,126.6,25.5,Normal
11.0,L,1,138.7,39.1,Overweight
12.0,L,1,148.3,37.8,Normal
8.0,L,1,123.2,24.7,Normal
11.0,L,1,145.6,33.3,Normal
8.0,L,1,121.6,20.0,Underweight
9.0,L,1,130.7,30.9,Overweight
10.0,P,0,134.4,32.6,Overweight
12.0,P,0,147.9,35.4,Normal
10.0,L,1,137.1,28.6,Normal
7.0,P,0,118.9,24.2,Normal
8.0,L,1,119.8,24.9,Normal
9.0,P,0,125.3,23.3,Normal
9.0,L,1,128.1,25.0,Normal
7.0,P,0,119.1,22.6,Normal
11.0,L,1,141.5,35.3,Normal
8.0,L,1,123.4,24.7,Normal
6.0,L,1,118.0,20.2,Normal
12.0,P,0,146.8,38.4,Normal
10.0,L,1,134.1,31.7,Normal
10.0,L,1,131.3,37.1,Overweight
6.0,P,0,110.0,18.1,Normal
8.0,P,0,122.9,22.9,Normal
12.0,P,0,148.8,42.9,Overweight
9.0,P,0,128.6,30.1,Overweight
7.0,P,0,119.7,19.8,Underweight
6.0,L,1,112.1,17.0,Underweight
10.0,P,0,134.8,30.1,Normal
8.0,L,1,119.7,29.0,Overweight
8.0,P,0,125.9,29.0,Overweight
11.0,P,0,140.9,37.7,Overweight
6.0,P,0,113.5,17.6,Underweight
10.0,L,1,132.1,32.7,Overweight
6.0,L,1,117.2,22.0,Normal
6.0,L,1,115.7,20.0,Normal
10.0,L,1,130.9,29.1,Normal
6.0,L,1,114.9,21.6,Normal
12.0,L,1,144.8,43.7,Overweight
11.0,L,1,143.1,34.8,Normal
7.0,L,1,118.7,22.8,Normal
9.0,L,1,129.1,28.6,Normal
9.0,P,0,126.3,30.8,Overweight
12.0,P,0,148.2,43.2,Overweight
9.0,L,1,128.9,27.2,Normal
6.0,P,0,113.7,17.0,Underweight
12.0,P,0,143.5,42.9,Overweight
8.0,L,1,120.4,23.3,Normal
12.0,P,0,147.2,40.1,Overweight
10.0,L,1,134.1,31.8,Normal
10.0,P,0,139.0,34.0,Normal
12.0,L,1,147.0,35.6,Normal
6.0,L,1,116.6,20.2,Normal
7.0,P,0,117.3,20.0,Normal
9.0,P,0,127.5,29.4,Overweight
6.0,L,1,117.2,19.4,Normal
12.0,P,0,146.2,41.9,Overweight
8.0,P,0,122.2,21.0,Normal
7.0,L,1,120.5,19.0,Underweight
9.0,P,0,131.6,23.5,Underweight
10.0,P,0,132.0,33.2,Overweight
8.0,P,0,122.5,26.0,Normal
9.0,L,1,129.5,29.0,Normal
12.0,P,0,144.5,36.8,Normal
10.0,L,1,135.4,25.6,Underweight
7.0,P,0,119.9,25.0,Normal
11.0,P,0,143.1,30.7,Normal
11.0,P,0,141.5,35.4,Normal
8.0,P,0,120.8,23.4,Normal
11.0,P,0,142.5,37.1,Overweight
8.0,L,1,128.0,21.1,Underweight
10.0,L,1,129.6,30.2,Normal
12.0,L,1,145.3,40.0,Overweight
9.0,L,1,128.1,24.3,Normal
8.0,P,0,123.3,24.0,Normal
7.0,L,1,118.7,25.0,Normal
12.0,P,0,143.9,38.1,Overweight
12.0,P,0,148.8,38.3,Normal
10.0,L,1,135.9,33.8,Overweight
8.0,P,0,122.9,25.9,Normal
12.0,L,1,144.9,40.3,Overweight
6.0,L,1,113.1,22.0,Normal
6.0,P,0,115.1,22.0,Normal
10.0,L,1,132.8,27.7,Normal
9.0,L,1,124.3,28.2,Overweight
10.0,L,1,133.1,28.8,Normal
10.0,P,0,134.8,36.3,Overweight
11.0,P,0,144.1,33.0,Normal
7.0,L,1,121.7,21.6,Normal
10.0,L,1,135.0,30.1,Normal
9.0,L,1,124.9,23.6,Normal
8.0,P,0,120.7,23.4,Normal
9.0,P,0,129.3,30.7,Overweight
10.0,P,0,133.9,35.3,Overweight
8.0,L,1,125.4,26.4,Normal
12.0,L,1,147.2,33.3,Normal
7.0,P,0,119.0,24.1,Normal
6.0,L,1,116.1,20.1,Normal
6.0,P,0,114.5,17.0,Underweight
6.0,L,1,115.9,19.2,Normal
9.0,P,0,125.4,27.8,Normal
6.0,L,1,114.5,18.1,Underweight
7.0,L,1,114.3,20.4,Normal
9.0,L,1,130.5,32.9,Overweight
7.0,L,1,122.4,18.0,Underweight
9.0,L,1,124.1,26.5,Normal
10.0,P,0,133.5,38.0,Overweight
9.0,P,0,124.7,24.4,Normal
11.0,P,0,138.4,37.6,Overweight
9.0,P,0,126.3,24.9,Normal
9.0,L,1,124.8,22.8,Normal
10.0,P,0,137.6,29.7,Normal
6.0,L,1,114.7,20.2,Normal
6.0,P,0,115.6,17.0,Underweight
10.0,L,1,134.4,28.2,Normal
11.0,P,0,140.6,39.5,Overweight
12.0,P,0,142.0,38.6,Overweight
9.0,P,0,132.2,29.1,Normal
11.0,P,0,142.7,36.6,Normal
10.0,P,0,140.0,30.3,Normal
7.0,L,1,115.5,21.2,Normal
7.0,L,1,116.7,25.0,Overweight
10.0,L,1,137.1,29.4,Normal
11.0,L,1,144.5,34.2,Normal
11.0,P,0,144.0,31.0,Normal
7.0,P,0,119.3,23.5,Normal
8.0,P,0,123.1,28.5,Overweight
8.0,L,1,123.5,23.8,Normal
8.0,P,0,121.7,29.0,Overweight
8.0,P,0,123.8,27.3,Normal
6.0,P,0,117.0,18.9,Underweight
11.0,P,0,139.9,39.5,Overweight
6.0,P,0,110.6,18.0,Normal
10.0,P,0,132.5,28.7,Normal
7.0,P,0,114.0,20.0,Normal
11.0,P,0,139.2,32.1,Normal
8.0,P,0,126.1,26.5,Normal
